#					present	future	imperative	past	past	past	infinitive	
#verb	conjugation		person	plurality				masculine	feminine	"neuter	"		
go	irregular		3	plural	иду́т	идти́		шли́	шли́	шли́	идти́	
write	irregular		active-participle		пи́шущий			писа́вший	писа́вший	писа́вший	писа́ть	
write	irregular		passive-participle					пи́санный	пи́санный	пи́санный	писа́ть	
write	irregular		adverbial-participle		пиша́			писа́в	писа́в	писа́в	писа́ть	
write	irregular		1	singular	пишу́	писа́ть		писа́л	писа́ла	писа́ло	писа́ть	
write	irregular		2	singular	пи́шешь	писа́ть	пиши́	писа́л	писа́ла	писа́ло	писа́ть	
write	irregular		3	singular	пи́шет	писа́ть		писа́л	писа́ла	писа́ло	писа́ть	
write	irregular		1	plural	пи́шем	писа́ть		писа́ли	писа́ли	писа́ли	писа́ть	
write	irregular		2	plural	пи́шете	писа́ть	пиши́те	писа́ли	писа́ли	писа́ли	писа́ть	
write	irregular		3	plural	пи́шут	писа́ть		писа́ли	писа́ли	писа́ли	писа́ть	
read	1		active-participle		чита́ющий			чита́вший	чита́вший	чита́вший	чита́ть	
read	1		passive-participle		чита́емый			чи́танный	чи́танный	чи́танный	чита́ть	
read	1		adverbial-participle		чита́я			чита́в	чита́в	чита́в	чита́ть	
read	1		1	singular	чита́ю	чита́ть		чита́л	чита́ла	чита́ло	чита́ть	
read	1		2	singular	чита́ешь	чита́ть	чита́й	чита́л	чита́ла	чита́ло	чита́ть	
read	1		3	singular	чита́ет	чита́ть		чита́л	чита́ла	чита́ло	чита́ть	
read	1		1	plural	чита́ем	чита́ть		чита́ли	чита́ли	чита́ли	чита́ть	
read	1		2	plural	чита́ете	чита́ть	чита́йте	чита́ли	чита́ли	чита́ли	чита́ть	
read	1		3	plural	чита́ют	чита́ть		чита́ли	чита́ли	чита́ли	чита́ть	
return	1	-нуть	active-participle					верну́вший	верну́вший	верну́вший	верну́ть	
return	1	-нуть	passive-participle					верну́в	верну́в	верну́в	верну́ть	
return	1	-нуть	"adverbial-participle	"					верну́вши	верну́вши	верну́вши	верну́ть	
return	1	-нуть	1	singular		верну́		верну́л	верну́ла	верну́ло	верну́ть	
return	1	-нуть	2	singular		вернёшь	верни́	верну́л	верну́ла	верну́ло	верну́ть	
return	1	-нуть	3	singular		вернёт		верну́л	верну́ла	верну́ло	верну́ть	
return	1	-нуть	1	plural		вернём		верну́ли	верну́ли	верну́ли	верну́ть	
return	1	-нуть	2	plural		вернёте	верни́те	верну́ли	верну́ли	верну́ли	верну́ть	
return	1	-нуть	3	plural		верну́т		верну́ли	верну́ли	верну́ли	верну́ть	
draw	1	-овать	active-participle		рису́ющий			рисова́вший	рисова́вший	рисова́вший	рисова́ть	
draw	1	-овать	passive-participle		рису́емый			рисо́ванный	рисо́ванный	рисо́ванный	рисова́ть	
draw	1	-овать	adverbial-participle		рису́я			рисова́в	рисова́в	рисова́в	рисова́ть	
draw	1	-овать	1	singular	рису́ю	рисова́ть		рисова́л	рисова́ла	рисова́ло	рисова́ть	
draw	1	-овать	2	singular	рису́ешь	рисова́ть	рису́й	рисова́л	рисова́ла	рисова́ло	рисова́ть	
draw	1	-овать	3	singular	рису́ет	рисова́ть		рисова́л	рисова́ла	рисова́ло	рисова́ть	
draw	1	-овать	1	plural	рису́ем	рисова́ть		рисова́ли	рисова́ли	рисова́ли	рисова́ть	
draw	1	-овать	2	plural	рису́ете	рисова́ть	рису́йте	рисова́ли	рисова́ли	рисова́ли	рисова́ть	
draw	1	-овать	3	plural	рису́ют	рисова́ть		рисова́ли	рисова́ли	рисова́ли	рисова́ть	
spit	1	-евать	active-participle		плюю́щий			плева́вший	плева́вший	плева́вший	плевать	
spit	1	-евать	passive-participle								плевать	
spit	1	-евать	adverbial-participle		плюя́			плева́в	плева́в	плева́в	плевать	
spit	1	-евать	1	singular	плюю́	плюю́		плева́л	плева́ла	плева́ло	плевать	
spit	1	-евать	2	singular	плюёшь	плюёшь	плю́й	плева́л	плева́ла	плева́ло	плевать	
spit	1	-евать	3	singular	плюёт	плюёт		плева́л	плева́ла	плева́ло	плевать	
spit	1	-евать	1	plural	плюём	плюём		плева́ли	плева́ли	плева́ли	плевать	
spit	1	-евать	2	plural	плюёте	плюёте	плю́йте	плева́ли	плева́ли	плева́ли	плевать	
spit	1	-евать	3	plural	плюю́т	плюю́т		плева́ли	плева́ли	плева́ли	плевать	
dance	1	-евать	active-participle		танцу́ющий			танцева́вший	танцева́вший	танцева́вший	танцева́ть	
dance	1	-евать	passive-participle		танцу́емый			танцо́ванный	танцо́ванный	танцо́ванный	танцева́ть	
dance	1	-евать	adverbial-participle		танцу́я			танцева́в	танцева́в	танцева́в	танцева́ть	
dance	1	-евать	1	singular	танцу́ю	танцева́ть		танцева́л	танцева́ла	танцева́ло	танцева́ть	
dance	1	-евать	2	singular	танцу́ешь	танцева́ть	танцу́й	танцева́л	танцева́ла	танцева́ло	танцева́ть	
dance	1	-евать	3	singular	танцу́ет	танцева́ть		танцева́л	танцева́ла	танцева́ло	танцева́ть	
dance	1	-евать	1	plural	танцу́ем	танцева́ть		танцева́ли	танцева́ли	танцева́ли	танцева́ть	
dance	1	-евать	2	plural	танцу́ете	танцева́ть	танцу́йте	танцева́ли	танцева́ли	танцева́ли	танцева́ть	
dance	1	-евать	3	plural	танцу́ют	танцева́ть		танцева́ли	танцева́ли	танцева́ли	танцева́ть	
be able	1	-чь	active-participle		могу́щий			мо́гший	мо́гший	мо́гший	мо́чь	
be able	1	-чь	passive-participle								мо́чь	
be able	1	-чь	adverbial-participle								мо́чь	
be able	1	-чь	1	singular	могу́	мо́чь		мо́г	могла́	могло́	мо́чь	
be able	1	-чь	2	singular	мо́жешь	мо́чь	моги́	мо́г	могла́	могло́	мо́чь	
be able	1	-чь	3	singular	мо́жет	мо́чь		мо́г	могла́	могло́	мо́чь	
be able	1	-чь	1	plural	мо́жем	мо́чь		могли́	могли́	могли́	мо́чь	
be able	1	-чь	2	plural	мо́жете	мо́чь	моги́те	могли́	могли́	могли́	мо́чь	
be able	1	-чь	3	plural	мо́гут	мо́чь		могли́	могли́	могли́	мо́чь	
bake	1	-чь	active-participle		пеку́щий			пёкший	пёкший	пёкший	пе́чь	
bake	1	-чь	passive-participle					печённый	печённый	печённый	пе́чь	
bake	1	-чь	adverbial-participle					пёкши	пёкши	пёкши	пе́чь	
bake	1	-чь	1	singular	пеку́	пе́чь		пёк	пекла́	пекло́	пе́чь	
bake	1	-чь	2	singular	печёшь	пе́чь	пеки́	пёк	пекла́	пекло́	пе́чь	
bake	1	-чь	3	singular	печёт	пе́чь		пёк	пекла́	пекло́	пе́чь	
bake	1	-чь	1	plural	печём	пе́чь		пекли́	пекли́	пекли́	пе́чь	
bake	1	-чь	2	plural	печёте	пе́чь	пеки́те	пекли́	пекли́	пекли́	пе́чь	
bake	1	-чь	3	plural	пеку́т	пе́чь		пекли́	пекли́	пекли́	пе́чь	
carry	1	-сти	active-participle		несу́щий			нёсший	нёсший	нёсший	нести́	
carry	1	-сти	passive-participle					несённый	несённый	несённый	нести́	
carry	1	-сти	adverbial-participle		неся́			нёсши	нёсши	нёсши	нести́	
carry	1	-сти	1	singular	несу́	нести́		нёс	несла́	несло́	нести́	
carry	1	-сти	2	singular	несёшь	нести́	неси́	нёс	несла́	несло́	нести́	
carry	1	-сти	3	singular	несёт	нести́		нёс	несла́	несло́	нести́	
carry	1	-сти	1	plural	несём	нести́		несли́	несли́	несли́	нести́	
carry	1	-сти	2	plural	несёте	нести́	неси́те	несли́	несли́	несли́	нести́	
carry	1	-сти	3	plural	несу́т	нести́		несли́	несли́	несли́	нести́	
lead	1	-сти	active-participle		веду́щий			ве́дший	ве́дший	ве́дший	вести́	
lead	1	-сти	passive-participle		ведо́мый			ведённый	ведённый	ведённый	вести́	
lead	1	-сти	adverbial-participle		ведя́			ве́дши	ве́дши	ве́дши	вести́	
lead	1	-сти	1	singular	веду́	вести́		вёл	вела́	вело́	вести́	
lead	1	-сти	2	singular	ведёшь	вести́	веди́	вёл	вела́	вело́	вести́	
lead	1	-сти	3	singular	ведёт	вести́		вёл	вела́	вело́	вести́	
lead	1	-сти	1	plural	ведём	вести́		вели́	вели́	вели́	вести́	
lead	1	-сти	2	plural	ведёте	вести́	веди́те	вели́	вели́	вели́	вести́	
lead	1	-сти	3	plural	веду́т	вести́		вели́	вели́	вели́	вести́	
sweep	1	-сти	active-participle		мету́щий			мётший	мётший	мётший	мести́	
sweep	1	-сти	passive-participle					метённый	метённый	метённый	мести́	
sweep	1	-сти	adverbial-participle		метя́			мётши	мётши	мётши	мести́	
sweep	1	-сти	1	singular	мету́	мести́		мёл	мела́	мело́	мести́	
sweep	1	-сти	2	singular	метёшь	мести́	мети́	мёл	мела́	мело́	мести́	
sweep	1	-сти	3	singular	метёт	мести́		мёл	мела́	мело́	мести́	
sweep	1	-сти	1	plural	метём	мести́		мели́	мели́	мели́	мести́	
sweep	1	-сти	2	plural	метёте	мести́	мети́те	мели́	мели́	мели́	мести́	
sweep	1	-сти	3	plural	мету́т	мести́		мели́	мели́	мели́	мести́	
row	1	-сти	active-participle		гребу́щий			грёбший	грёбший	грёбший	грести́	
row	1	-сти	passive-participle					гребённый	гребённый	гребённый	грести́	
row	1	-сти	adverbial-participle		гребя́			грёбши	грёбши	грёбши	грести́	
row	1	-сти	1	singular	гребу́	грести́		грёб	гребла́	гребло́	грести́	
row	1	-сти	2	singular	гребёшь	грести́	греби́	грёб	гребла́	гребло́	грести́	
row	1	-сти	3	singular	гребёт	грести́		грёб	гребла́	гребло́	грести́	
row	1	-сти	1	plural	гребём	грести́		гребли́	гребли́	гребли́	грести́	
row	1	-сти	2	plural	гребёте	грести́	греби́те	гребли́	гребли́	гребли́	грести́	
row	1	-сти	3	plural	гребу́т	грести́		гребли́	гребли́	гребли́	грести́	
steal	1	-сть	active-participle		краду́щий			кра́вший	кра́вший	кра́вший	кра́сть	
steal	1	-сть	passive-participle					кра́денный	кра́денный	кра́денный	кра́сть	
steal	1	-сть	adverbial-participle		крадя́			кра́в	кра́в	кра́в	кра́сть	
steal	1	-сть	1	singular	краду́	кра́сть		кра́л	кра́ла	кра́ло	кра́сть	
steal	1	-сть	2	singular	крадёшь	кра́сть	кради́	кра́л	кра́ла	кра́ло	кра́сть	
steal	1	-сть	3	singular	крадёт	кра́сть		кра́л	кра́ла	кра́ло	кра́сть	
steal	1	-сть	1	plural	крадём	кра́сть		кра́ли	кра́ли	кра́ли	кра́сть	
steal	1	-сть	2	plural	крадёте	кра́сть	кради́те	кра́ли	кра́ли	кра́ли	кра́сть	
steal	1	-сть	3	plural	краду́т	кра́сть		кра́ли	кра́ли	кра́ли	кра́сть	
convey	1	-зти	active-participle		везу́щий			вёзший	вёзший	вёзший	везти́	
convey	1	-зти	passive-participle		везо́мый			везённый	везённый	везённый	везти́	
convey	1	-зти	adverbial-participle		везя́			вёзши	вёзши	вёзши	везти́	
convey	1	-зти	1	singular	везу́	везти́		вёз	везла́	везло́	везти́	
convey	1	-зти	2	singular	везёшь	везти́	вези́	вёз	везла́	везло́	везти́	
convey	1	-зти	3	singular	везёт	везти́		вёз	везла́	везло́	везти́	
convey	1	-зти	1	plural	везём	везти́		везли́	везли́	везли́	везти́	
convey	1	-зти	2	plural	везёте	везти́	вези́те	везли́	везли́	везли́	везти́	
convey	1	-зти	3	plural	везу́т	везти́		везли́	везли́	везли́	везти́	
climb	1	-зть	active-participle		ле́зущий			ле́зший	ле́зший	ле́зший	ле́зть	
climb	1	-зть	passive-participle								ле́зть	
climb	1	-зть	adverbial-participle		ле́зя			ле́зши	ле́зши	ле́зши	ле́зть	
climb	1	-зть	1	singular	ле́зу	ле́зть		ле́з	ле́зла	ле́зло	ле́зть	
climb	1	-зть	2	singular	ле́зешь	ле́зть	ле́зь	ле́з	ле́зла	ле́зло	ле́зть	
climb	1	-зть	3	singular	ле́зет	ле́зть		ле́з	ле́зла	ле́зло	ле́зть	
climb	1	-зть	1	plural	ле́зем	ле́зть		ле́зли	ле́зли	ле́зли	ле́зть	
climb	1	-зть	2	plural	ле́зете	ле́зть	ле́зьте	ле́зли	ле́зли	ле́зли	ле́зть	
climb	1	-зть	3	plural	ле́зут	ле́зть		ле́зли	ле́зли	ле́зли	ле́зть	
wash	1	-ыть	active-participle		мо́ющий			мы́вший	мы́вший	мы́вший	мы́ть	
wash	1	-ыть	passive-participle		мо́емый			мы́тый	мы́тый	мы́тый	мы́ть	
wash	1	-ыть	adverbial-participle		мо́я			мы́в	мы́в	мы́в	мы́ть	
wash	1	-ыть	1	singular	мо́ю	мы́ть		мы́л	мы́ла	мы́ло	мы́ть	
wash	1	-ыть	2	singular	мо́ешь	мы́ть	мо́й	мы́л	мы́ла	мы́ло	мы́ть	
wash	1	-ыть	3	singular	мо́ет	мы́ть		мы́л	мы́ла	мы́ло	мы́ть	
wash	1	-ыть	1	plural	мо́ем	мы́ть		мы́ли	мы́ли	мы́ли	мы́ть	
wash	1	-ыть	2	plural	мо́ете	мы́ть	мо́йте	мы́ли	мы́ли	мы́ли	мы́ть	
wash	1	-ыть	3	plural	мо́ют	мы́ть		мы́ли	мы́ли	мы́ли	мы́ть	
beat	1		active-participle		бью́щий			би́вший			би́ть	
beat	1		passive-participle					би́тый			би́ть	
beat	1		adverbial-participle					би́в			би́ть	
beat	1		1	singular	бью́	би́ть		би́л	би́ла	би́ло	би́ть	
beat	1		2	singular	бьёшь	би́ть	бе́й	би́л	би́ла	би́ло	би́ть	
beat	1		3	singular	бьёт	би́ть		би́л	би́ла	би́ло	би́ть	
beat	1		1	plural	бьём	би́ть		би́ли	би́ли	би́ли	би́ть	
beat	1		2	plural	бьёте	би́ть	бе́йте	би́ли	би́ли	би́ли	би́ть	
beat	1		3	plural	бью́т	би́ть		би́ли	би́ли	би́ли	би́ть	
wind	1		active-participle		вью́щий			ви́вший	ви́вший	ви́вший	ви́ть	
wind	1		passive-participle					ви́тый	ви́тый	ви́тый	ви́ть	
wind	1		adverbial-participle		вья́			ви́в	ви́в	ви́в	ви́ть	
wind	1		1	singular	вью́	ви́ть		ви́л	вила́	ви́ло	ви́ть	
wind	1		2	singular	вьёшь	ви́ть	ве́й	ви́л	вила́	ви́ло	ви́ть	
wind	1		3	singular	вьёт	ви́ть		ви́л	вила́	ви́ло	ви́ть	
wind	1		1	plural	вьём	ви́ть		ви́ли	ви́ли	ви́ли	ви́ть	
wind	1		2	plural	вьёте	ви́ть	ве́йте	ви́ли	ви́ли	ви́ли	ви́ть	
wind	1		3	plural	вью́т	ви́ть		ви́ли	ви́ли	ви́ли	ви́ть	
pour	1		active-participle		лью́щий	ли́вший		ли́вший	ли́вший	ли́вший	лить	
pour	1		passive-participle			ли́тый		ли́тый	ли́тый	ли́тый	лить	
pour	1		adverbial-participle		лья́	ли́в		ли́в	ли́в	ли́в	лить	
pour	1		1	singular	лью́	ли́ть		ли́л	лила́	ли́ло	лить	
pour	1		2	singular	льёшь	ли́ть	ле́й	ли́л	лила́	ли́ло	лить	
pour	1		3	singular	льёт	ли́ть		ли́л	лила́	ли́ло	лить	
pour	1		1	plural	льём	ли́ть		ли́ли	ли́ли	ли́ли	лить	
pour	1		2	plural	льёте	ли́ть	ле́йте	ли́ли	ли́ли	ли́ли	лить	
pour	1		3	plural	лью́т	ли́ть		ли́ли	ли́ли	ли́ли	лить	
drink	1		active-participle		пью́щий			пи́вший	пи́вший	пи́вший	пи́ть	
drink	1		passive-participle					пи́тый	пи́тый	пи́тый	пи́ть	
drink	1		adverbial-participle					пи́в	пи́в	пи́в	пи́ть	
drink	1		1	singular	пью́	пи́ть		пи́л	пила́	пи́ло	пи́ть	
drink	1		2	singular	пьёшь	пи́ть	пе́й	пи́л	пила́	пи́ло	пи́ть	
drink	1		3	singular	пьёт	пи́ть		пи́л	пила́	пи́ло	пи́ть	
drink	1		1	plural	пьём	пи́ть		пи́ли	пи́ли	пи́ли	пи́ть	
drink	1		2	plural	пьёте	пи́ть	пе́йте	пи́ли	пи́ли	пи́ли	пи́ть	
drink	1		3	plural	пью́т	пи́ть		пи́ли	пи́ли	пи́ли	пи́ть	
sew	1		active-participle		шью́щий			ши́вший			шить	
sew	1		passive-participle					ши́тый			шить	
sew	1		adverbial-participle					ши́в			шить	
sew	1		1	singular	шью́	ши́ть		ши́л	ши́ла	ши́ло	шить	
sew	1		2	singular	шьёшь	ши́ть	ше́й	ши́л	ши́ла	ши́ло	шить	
sew	1		3	singular	шьёт	ши́ть		ши́л	ши́ла	ши́ло	шить	
sew	1		1	plural	шьём	ши́ть		ши́ли	ши́ли	ши́ли	шить	
sew	1		2	plural	шьёте	ши́ть	ше́йте	ши́ли	ши́ли	ши́ли	шить	
sew	1		3	plural	шью́т	ши́ть		ши́ли	ши́ли	ши́ли	шить	
live	1		active-participle		живу́щий			жи́вший	жи́вший	жи́вший	жи́ть	
live	1		passive-participle								жи́ть	
live	1		adverbial-participle		живя́			жи́в	жи́в	жи́в	жи́ть	
live	1		1	singular	живу́	жи́ть		жи́л	жила́	жи́ло	жи́ть	
live	1		2	singular	живёшь	жи́ть	живи́	жи́л	жила́	жи́ло	жи́ть	
live	1		3	singular	живёт	жи́ть		жи́л	жила́	жи́ло	жи́ть	
live	1		1	plural	живём	жи́ть		жи́ли	жи́ли	жи́ли	жи́ть	
live	1		2	plural	живёте	жи́ть	живи́те	жи́ли	жи́ли	жи́ли	жи́ть	
live	1		3	plural	живу́т	жи́ть		жи́ли	жи́ли	жи́ли	жи́ть	
swim	1		active-participle		плыву́щий			плы́вший	плы́вший	плы́вший	плы́ть	
swim	1		passive-participle								плы́ть	
swim	1		adverbial-participle		плывя́			плы́в	плы́в	плы́в	плы́ть	
swim	1		1	singular	плыву́	плы́ть		плы́л	плыла́	плы́ло	плы́ть	
swim	1		2	singular	плывёшь	плы́ть	плыви́	плы́л	плыла́	плы́ло	плы́ть	
swim	1		3	singular	плывёт	плы́ть		плы́л	плыла́	плы́ло	плы́ть	
swim	1		1	plural	плывём	плы́ть		плы́ли	плы́ли	плы́ли	плы́ть	
swim	1		2	plural	плывёте	плы́ть	плыви́те	плы́ли	плы́ли	плы́ли	плы́ть	
swim	1		3	plural	плыву́т	плы́ть		плы́ли	плы́ли	плы́ли	плы́ть	
pass for	1		active-participle		слыву́щий			слы́вший	слы́вший	слы́вший	слыть	
pass for	1		passive-participle								слыть	
pass for	1		adverbial-participle		слывя́			слы́в	слы́в	слы́в	слыть	
pass for	1		1	singular	слыву́	слы́ть		слы́л	слыла́	слы́ло	слыть	
pass for	1		2	singular	слывёшь	слы́ть	слыви́	слы́л	слыла́	слы́ло	слыть	
pass for	1		3	singular	слывёт	слы́ть		слы́л	слыла́	слы́ло	слыть	
pass for	1		1	plural	слывём	слы́ть		слы́ли	слы́ли	слы́ли	слыть	
pass for	1		2	plural	слывёте	слы́ть	слыви́те	слы́ли	слы́ли	слы́ли	слыть	
pass for	1		3	plural	слыву́т	слы́ть		слы́ли	слы́ли	слы́ли	слыть	
speak	2		active-participle		говоря́щий			говори́вший	говори́вший	говори́вший	говори́ть	
speak	2		passive-participle		говори́мый			говорённый	говорённый	говорённый	говори́ть	
speak	2		adverbial-participle		говоря́			говори́в	говори́в	говори́в	говори́ть	
speak	2		1	singular	говорю́	говори́ть		говори́л	говори́ла	говори́ло	говори́ть	
speak	2		2	singular	говори́шь	говори́ть	говори́	говори́л	говори́ла	говори́ло	говори́ть	
speak	2		3	singular	говори́т	говори́ть		говори́л	говори́ла	говори́ло	говори́ть	
speak	2		1	plural	говори́м	говори́ть		говори́ли	говори́ли	говори́ли	говори́ть	
speak	2		2	plural	говори́те	говори́ть	говори́те	говори́ли	говори́ли	говори́ли	говори́ть	
speak	2		3	plural	говоря́т	говори́ть		говори́ли	говори́ли	говори́ли	говори́ть	
love	2	-бить	active-participle		лю́бящий			люби́вший	люби́вший	люби́вший	люби́ть	
love	2	-бить	passive-participle		люби́мый			лю́бленный	лю́бленный	лю́бленный	люби́ть	
love	2	-бить	adverbial-participle		любя́			люби́в	люби́в	люби́в	люби́ть	
love	2	-бить	1	singular	люблю́	люби́ть		люби́л	люби́ла	люби́ло	люби́ть	
love	2	-бить	2	singular	лю́бишь	люби́ть	люби́	люби́л	люби́ла	люби́ло	люби́ть	
love	2	-бить	3	singular	лю́бит	люби́ть		люби́л	люби́ла	люби́ло	люби́ть	
love	2	-бить	1	plural	лю́бим	люби́ть		люби́ли	люби́ли	люби́ли	люби́ть	
love	2	-бить	2	plural	лю́бите	люби́ть	люби́те	люби́ли	люби́ли	люби́ли	люби́ть	
love	2	-бить	3	plural	лю́бят	люби́ть		люби́ли	люби́ли	люби́ли	люби́ть	
catch	2	-вить	active-participle		ловя́щий			лови́вший	лови́вший	лови́вший	лови́ть	
catch	2	-вить	passive-participle		лови́мый			ло́вленный	ло́вленный	ло́вленный	лови́ть	
catch	2	-вить	adverbial-participle		ловя́			лови́в	лови́в	лови́в	лови́ть	
catch	2	-вить	1	singular	ловлю́	лови́ть		лови́л	лови́ла	лови́ло	лови́ть	
catch	2	-вить	2	singular	ло́вишь	лови́ть	лови́	лови́л	лови́ла	лови́ло	лови́ть	
catch	2	-вить	3	singular	ло́вит	лови́ть		лови́л	лови́ла	лови́ло	лови́ть	
catch	2	-вить	1	plural	ло́вим	лови́ть		лови́ли	лови́ли	лови́ли	лови́ть	
catch	2	-вить	2	plural	ло́вите	лови́ть	лови́те	лови́ли	лови́ли	лови́ли	лови́ть	
catch	2	-вить	3	plural	ло́вят	лови́ть		лови́ли	лови́ли	лови́ли	лови́ть	
sink	2	-пить	active-participle		топя́щий			топи́вший	топи́вший	топи́вший	топи́ть	
sink	2	-пить	passive-participle		топи́мый1			то́пленный	то́пленный	то́пленный	топи́ть	
sink	2	-пить	adverbial-participle		топя́			топи́в	топи́в	топи́в	топи́ть	
sink	2	-пить	1	singular	топлю́	топи́ть		топи́л	топи́ла	топи́ло	топи́ть	
sink	2	-пить	2	singular	то́пишь	топи́ть	топи́	топи́л	топи́ла	топи́ло	топи́ть	
